loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,crib_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
259,3,Not Graduate,Yes,480000.0,630000.0,18,649,2579268.0,1164686.0,502322.0,438840.0,Rejected
260,0,Graduate,No,1922371.0,3500000.0,36,644,2277894.0,0.0,834339.0,2741274.0,Approved
261,3,Graduate,No,1581955.0,1650000.0,18,649,6301048.0,0.0,1580754.0,1624126.0,Approved
262,1,Not Graduate,Yes,1304833.0,1250000.0,18,654,7461776.0,1258331.0,826873.0,1772567.0,Approved
263,4,Not Graduate,No,715548.0,810000.0,12,725,5499883.0,0.0,386499.0,978442.0,Approved
264,2,Graduate,No,1163475.0,2980000.0,12,638,2505633.0,0.0,758501.0,358284.0,Rejected
265,2,Graduate,No,1086870.0,1970000.0,36,632,1450212.0,0.0,1417275.0,162309.0,Rejected
266,3,Not Graduate,No,2886543.0,4610000.0,18,495,11070884.0,0.0,2266239.0,4983078.0,Rejected
267,2,Graduate,No,3028697.0,3970000.0,24,518,5833560.0,0.0,1801815.0,5232968.0,Approved
268,3,Graduate,Yes,1260332.0,1920000.0,60,576,2095545.0,790475.0,365770.0,1807346.0,Rejected
269,1,Graduate,Yes,486425.0,710000.0,18,769,1323615.0,743712.0,273049.0,782294.0,Approved
270,0,Not Graduate,No,1802142.0,1850000.0,6,437,12408712.0,0.0,1631901.0,3467758.0,Approved
271,1,Not Graduate,Yes,3266930.0,2860000.0,60,738,8880742.0,8240040.0,3052496.0,4139595.0,Approved
272,1,Graduate,No,2071951.0,2900000.0,12,391,6336070.0,0.0,2017434.0,2795999.0,Rejected
273,1,Not Graduate,No,1867610.0,3960000.0,24,655,2867673.0,0.0,1842079.0,2890587.0,Approved
274,2,Not Graduate,No,954076.0,1460000.0,12,397,5331307.0,0.0,452527.0,1696083.0,Rejected
275,1,Not Graduate,No,761285.0,1240000.0,18,650,4224023.0,0.0,424035.0,383896.0,Approved
276,1,Not Graduate,Yes,1005835.0,1880000.0,48,526,2921244.0,59877.0,908676.0,784577.0,Approved
277,0,Graduate,No,1097862.0,1840000.0,18,739,3704723.0,0.0,264659.0,602214.0,Approved
278,1,Graduate,No,1168493.0,2030000.0,24,682,2427728.0,0.0,912618.0,149177.0,Approved
279,3,Graduate,No,835932.0,1480000.0,36,556,1328869.0,0.0,375200.0,280960.0,Approved
280,2,Graduate,Yes,576339.0,1210000.0,12,599,1383256.0,1192396.0,461313.0,989456.0,Approved
281,0,Not Graduate,Yes,1153021.0,420000.0,36,532,3714594.0,2044934.0,992634.0,265491.0,Rejected
282,2,Graduate,No,584843.0,960000.0,12,508,2399350.0,0.0,766282.0,735296.0,Rejected
283,3,Not Graduate,No,702780.0,830000.0,36,539,629723.0,0.0,833095.0,501432.0,Approved
284,2,Not Graduate,Yes,1041263.0,1820000.0,24,468,5041149.0,4024972.0,1300234.0,1514618.0,Rejected
285,4,Not Graduate,Yes,2688703.0,2780000.0,18,643,16676989.0,1402350.0,3095174.0,4103769.0,Approved
286,0,Not Graduate,No,1788604.0,4740000.0,48,702,3547471.0,0.0,1666442.0,340649.0,Approved
287,0,Graduate,No,1434857.0,4070000.0,18,657,7295145.0,0.0,1020847.0,1311571.0,Approved
288,2,Graduate,No,2124721.0,2640000.0,18,648,15785417.0,0.0,837922.0,3996525.0,Approved
289,3,Graduate,No,899142.0,630000.0,24,344,5300098.0,0.0,893189.0,1423054.0,Approved
290,3,Not Graduate,No,1457635.0,4340000.0,36,643,3556325.0,0.0,2033240.0,2858442.0,Rejected
291,0,Graduate,No,2249496.0,1520000.0,12,589,8435815.0,0.0,3141622.0,1016890.0,Approved
292,2,Graduate,Yes,1385201.0,1410000.0,18,591,2700316.0,3281309.0,792144.0,1045061.0,Approved
293,0,Not Graduate,Yes,592674.0,1170000.0,6,533,3288109.0,1531115.0,242158.0,746415.0,Approved
294,1,Graduate,Yes,1885278.0,2960000.0,24,631,12449730.0,3554376.0,281640.0,2185343.0,Approved
295,2,Not Graduate,No,962989.0,1350000.0,12,470,3384492.0,0.0,826933.0,1611775.0,Rejected
296,2,Not Graduate,Yes,1222288.0,3480000.0,18,666,1618020.0,1257110.0,1692417.0,1328479.0,Approved
297,1,Not Graduate,No,531359.0,1050000.0,24,503,596986.0,0.0,777544.0,545365.0,Approved
298,4,Not Graduate,No,2332380.0,5140000.0,24,710,11723198.0,0.0,1107793.0,4353657.0,Approved
299,0,Graduate,No,813933.0,1520000.0,48,504,3194365.0,0.0,332850.0,371231.0,Rejected
300,1,Not Graduate,Yes,963042.0,1090000.0,36,561,4308983.0,1946022.0,1227661.0,98063.0,Approved
301,1,Graduate,No,480000.0,710000.0,18,720,1952761.0,0.0,631451.0,771722.0,Approved
302,0,Graduate,No,1003954.0,1270000.0,24,653,2172279.0,0.0,642316.0,1352625.0,Rejected
303,2,Graduate,No,863005.0,1930000.0,36,693,2274751.0,0.0,101651.0,616433.0,Approved
304,2,Graduate,No,752573.0,1530000.0,12,470,1835545.0,0.0,785013.0,860267.0,Approved
305,1,Not Graduate,No,2974881.0,2970000.0,24,469,15462849.0,0.0,4055249.0,2205511.0,Approved
306,1,Not Graduate,No,2397646.0,5370000.0,24,587,18664840.0,0.0,2944726.0,3722878.0,Approved
307,2,Graduate,No,672068.0,980000.0,24,657,4947727.0,0.0,711703.0,277850.0,Approved
308,1,Not Graduate,Yes,2683514.0,5230000.0,60,604,14059084.0,5509853.0,1182891.0,5301779.0,Approved
309,0,Graduate,No,756145.0,1710000.0,6,565,1015842.0,0.0,925088.0,555204.0,Approved
310,1,Graduate,No,480000.0,920000.0,24,615,1413023.0,0.0,475055.0,381085.0,Approved
311,2,Graduate,No,759718.0,410000.0,12,531,507043.0,0.0,365535.0,234382.0,Rejected
312,2,Graduate,No,1713832.0,770000.0,6,724,5473598.0,0.0,528289.0,282986.0,Approved
313,0,Graduate,No,1571799.0,1820000.0,6,604,10389353.0,0.0,240197.0,2790396.0,Approved
314,0,Not Graduate,No,593254.0,580000.0,60,619,1458130.0,0.0,716451.0,373826.0,Approved
315,2,Not Graduate,No,908661.0,1490000.0,12,757,769140.0,0.0,232635.0,328441.0,Approved
316,3,Not Graduate,No,1573726.0,3450000.0,24,702,2353378.0,0.0,1050371.0,333272.0,Approved
317,0,Not Graduate,No,480000.0,710000.0,24,781,2563785.0,0.0,618849.0,104737.0,Approved
318,1,Graduate,No,1077177.0,2830000.0,12,506,3824236.0,0.0,829606.0,1075506.0,Rejected
319,2,Graduate,Yes,1053243.0,920000.0,12,666,5205814.0,3930831.0,511090.0,2033664.0,Approved
320,0,Not Graduate,No,1301786.0,970000.0,12,672,9405579.0,0.0,250782.0,2219659.0,Rejected
321,3,Not Graduate,No,1510246.0,3500000.0,12,661,10745712.0,0.0,1070521.0,1642942.0,Rejected
322,3,Graduate,No,973250.0,2390000.0,12,571,3352564.0,0.0,498890.0,308228.0,Approved
323,1,Not Graduate,No,728119.0,1020000.0,12,523,1560260.0,0.0,188583.0,1091887.0,Rejected
324,3,Not Graduate,No,2255404.0,1910000.0,36,667,15033382.0,0.0,3148725.0,4341947.0,Approved
325,1,Not Graduate,No,480000.0,880000.0,18,803,532524.0,0.0,514194.0,832011.0,Approved
326,2,Graduate,No,1204339.0,970000.0,12,675,9212986.0,0.0,407711.0,1145009.0,Approved
327,0,Not Graduate,No,1736204.0,4450000.0,18,840,2556630.0,0.0,2227647.0,2642133.0,Approved
328,4,Not Graduate,Yes,2126666.0,2360000.0,18,618,9719072.0,1409031.0,2386789.0,2141640.0,Approved
329,2,Graduate,No,1202202.0,2580000.0,12,651,6904148.0,0.0,446474.0,1425499.0,Approved
330,2,Graduate,No,3156675.0,1870000.0,6,663,19781189.0,0.0,1288883.0,3705987.0,Approved
331,0,Graduate,Yes,491597.0,750000.0,6,425,642958.0,594206.0,588360.0,960326.0,Rejected
332,2,Not Graduate,No,2522436.0,2970000.0,24,722,15203814.0,0.0,1072978.0,450272.0,Approved
333,1,Graduate,No,925061.0,1690000.0,12,716,2310235.0,0.0,175524.0,233834.0,Approved
334,2,Graduate,No,2665553.0,4850000.0,36,790,7646370.0,0.0,1997642.0,3556663.0,Approved
335,2,Graduate,No,711303.0,1630000.0,6,747,1894383.0,0.0,809188.0,236762.0,Approved
336,2,Not Graduate,No,608989.0,500000.0,18,611,2266173.0,0.0,153623.0,1120055.0,Approved
337,3,Not Graduate,No,929748.0,1640000.0,18,554,717929.0,0.0,193539.0,212152.0,Approved
338,1,Graduate,Yes,1953129.0,2150000.0,24,625,13341256.0,1728592.0,2573727.0,3596602.0,Approved
339,3,Graduate,No,580391.0,260000.0,24,607,464706.0,0.0,159101.0,835893.0,Rejected
340,0,Not Graduate,Yes,927422.0,590000.0,12,529,2055326.0,2444203.0,1077480.0,252925.0,Approved
341,1,Graduate,No,857454.0,1890000.0,12,672,5519339.0,0.0,463076.0,1343311.0,Approved
342,1,Not Graduate,No,2913855.0,1360000.0,18,588,21257080.0,0.0,4307059.0,4179882.0,Approved
343,0,Graduate,Yes,480000.0,830000.0,36,447,710465.0,166201.0,684850.0,499249.0,Rejected
344,1,Not Graduate,No,755774.0,1630000.0,6,706,541099.0,0.0,929330.0,910247.0,Rejected
345,0,Graduate,Yes,768611.0,2070000.0,12,530,1816453.0,2750033.0,343796.0,579560.0,Approved
346,0,Not Graduate,No,1849949.0,4900000.0,18,638,11925045.0,0.0,1508953.0,209279.0,Approved
347,2,Not Graduate,No,1165682.0,1420000.0,36,496,730088.0,0.0,1440604.0,486327.0,Rejected
348,1,Not Graduate,No,1379093.0,3540000.0,24,751,6742967.0,0.0,1098252.0,2027259.0,Approved
349,3,Graduate,No,1124384.0,1440000.0,24,671,6599332.0,0.0,146030.0,305537.0,Rejected
350,1,Graduate,Yes,1161059.0,2400000.0,24,580,2983302.0,4417753.0,1065347.0,1182703.0,Rejected
351,2,Graduate,Yes,1825080.0,4930000.0,36,613,10981035.0,3261759.0,764400.0,1250701.0,Rejected
352,0,Graduate,No,674730.0,1540000.0,24,484,3085399.0,0.0,117046.0,259676.0,Rejected
353,3,Not Graduate,No,1121592.0,1790000.0,18,832,5777748.0,0.0,103239.0,872791.0,Approved
354,2,Not Graduate,Yes,1822965.0,1630000.0,60,723,11430271.0,2513868.0,2170704.0,1206756.0,Approved
355,0,Not Graduate,Yes,675106.0,2050000.0,48,747,3682752.0,964682.0,439375.0,1006991.0,Rejected
356,0,Not Graduate,No,529304.0,810000.0,6,660,889817.0,0.0,387498.0,978264.0,Approved
357,1,Graduate,Yes,1958113.0,1160000.0,60,672,9187565.0,1349707.0,739908.0,609721.0,Approved
358,0,Graduate,Yes,499729.0,530000.0,36,270,323288.0,635018.0,532835.0,775298.0,Rejected
359,2,Graduate,No,1637233.0,4350000.0,36,639,5181363.0,0.0,1662543.0,3113689.0,Rejected
360,0,Graduate,Yes,1127772.0,680000.0,12,650,2368093.0,2184995.0,574836.0,2157368.0,Approved
361,0,Graduate,No,480000.0,1300000.0,24,522,3152173.0,0.0,311927.0,631113.0,Approved
362,3,Graduate,No,1752198.0,4720000.0,12,734,5094194.0,0.0,522790.0,2741082.0,Approved
363,1,Not Graduate,No,2305878.0,5160000.0,18,540,17541978.0,0.0,1785526.0,1663487.0,Approved
364,1,Graduate,Yes,1660921.0,1670000.0,18,900,4460380.0,3368631.0,1021822.0,2010500.0,Approved
365,1,Not Graduate,No,667819.0,960000.0,24,680,715863.0,0.0,945506.0,178344.0,Approved
366,3,Graduate,Yes,480000.0,830000.0,24,651,1027034.0,1587369.0,545047.0,419564.0,Approved
367,0,Graduate,Yes,480000.0,250000.0,12,629,1464038.0,945100.0,272259.0,766388.0,Rejected
368,2,Not Graduate,Yes,992142.0,1820000.0,24,555,1507734.0,2969788.0,1175356.0,411940.0,Rejected
369,0,Graduate,Yes,1401332.0,2700000.0,24,548,3714767.0,398938.0,1414219.0,435722.0,Rejected
370,3,Graduate,No,1659089.0,2810000.0,18,678,8619668.0,0.0,2075410.0,1053598.0,Approved
371,4,Not Graduate,No,775779.0,2000000.0,12,843,965953.0,0.0,90005.0,1207169.0,Approved
372,1,Graduate,No,2414778.0,1710000.0,12,567,6365179.0,0.0,2402231.0,690927.0,Approved
373,1,Not Graduate,Yes,599295.0,550000.0,36,703,2228239.0,2163466.0,158816.0,682655.0,Approved
374,1,Not Graduate,No,2487959.0,2220000.0,12,436,4613103.0,0.0,1844482.0,2907148.0,Rejected
375,1,Not Graduate,No,480000.0,470000.0,6,607,1704809.0,0.0,713808.0,424302.0,Approved
376,3,Not Graduate,Yes,1936873.0,5330000.0,48,522,11063379.0,6350253.0,2509497.0,2392333.0,Approved
377,1,Graduate,Yes,769219.0,670000.0,24,480,4657850.0,575793.0,435686.0,903731.0,Approved
378,1,Not Graduate,Yes,1207952.0,800000.0,12,649,689851.0,4406112.0,1202879.0,1458867.0,Approved
379,2,Not Graduate,No,1668802.0,850000.0,36,637,7889184.0,0.0,1755290.0,3318867.0,Approved
380,2,Graduate,No,1490384.0,4420000.0,12,433,9139414.0,0.0,1115487.0,1794386.0,Approved
381,1,Graduate,No,609769.0,500000.0,18,730,2670954.0,0.0,308367.0,622519.0,Approved
382,0,Not Graduate,Yes,676052.0,300000.0,36,471,982551.0,702955.0,206494.0,822439.0,Approved
383,0,Graduate,Yes,1581525.0,2190000.0,12,585,8684329.0,2886623.0,957083.0,662908.0,Approved
384,2,Graduate,No,575104.0,960000.0,60,682,3255690.0,0.0,390697.0,495703.0,Approved
385,1,Graduate,Yes,875768.0,1830000.0,24,807,4905966.0,436537.0,988356.0,828790.0,Approved
386,0,Not Graduate,No,2733905.0,1710000.0,36,603,2227404.0,0.0,3921995.0,358141.0,Approved
387,0,Graduate,No,1237087.0,1140000.0,24,584,1525032.0,0.0,1752669.0,1661951.0,Approved
388,4,Graduate,No,1545908.0,2900000.0,12,538,6671416.0,0.0,2196142.0,2611639.0,Rejected
389,2,Graduate,No,1629657.0,3790000.0,24,640,7662346.0,0.0,777913.0,196966.0,Rejected
390,3,Graduate,No,1185405.0,3420000.0,6,645,3556274.0,0.0,1633830.0,1203975.0,Approved
391,0,Not Graduate,Yes,839028.0,2340000.0,6,470,6279748.0,963950.0,800397.0,562466.0,Approved
392,1,Graduate,Yes,1167296.0,1990000.0,48,704,6577555.0,635971.0,561934.0,872768.0,Rejected
393,1,Graduate,No,1425881.0,1730000.0,24,445,4438493.0,0.0,1223963.0,2111683.0,Approved
394,1,Not Graduate,Yes,758480.0,1560000.0,48,558,1592754.0,1169534.0,870720.0,270999.0,Rejected
395,0,Graduate,No,938175.0,2230000.0,36,741,5964002.0,0.0,1329045.0,626059.0,Rejected
396,0,Graduate,Yes,1117061.0,2100000.0,36,742,2571614.0,207977.0,1536853.0,919675.0,Approved
397,1,Graduate,No,1178864.0,2080000.0,6,463,8176869.0,0.0,1053034.0,1105715.0,Approved
398,1,Graduate,No,480000.0,750000.0,18,696,3828277.0,0.0,100905.0,146951.0,Approved
399,2,Not Graduate,Yes,1084750.0,1830000.0,60,642,2582774.0,238410.0,1542535.0,935590.0,Approved
400,0,Graduate,No,1227983.0,1840000.0,48,852,9163435.0,0.0,824496.0,264051.0,Approved
401,0,Not Graduate,No,1355011.0,2650000.0,6,879,2515992.0,0.0,1966665.0,1793560.0,Approved
402,0,Graduate,No,802898.0,840000.0,24,558,3813528.0,0.0,736668.0,623515.0,Approved
403,2,Graduate,Yes,1193494.0,950000.0,12,894,3105335.0,2246388.0,381512.0,1700994.0,Approved
404,0,Graduate,No,1564992.0,2440000.0,12,674,6295288.0,0.0,933758.0,1953710.0,Approved
405,2,Not Graduate,No,2246948.0,1300000.0,24,730,8826069.0,0.0,634185.0,4049220.0,Approved
406,3,Graduate,No,2057298.0,1560000.0,12,653,4888902.0,0.0,224182.0,437012.0,Approved
407,2,Not Graduate,No,1081628.0,940000.0,18,504,4868797.0,0.0,1058147.0,1191051.0,Approved
408,2,Graduate,No,692186.0,1780000.0,36,506,1757911.0,0.0,1000388.0,475343.0,Rejected
409,3,Not Graduate,No,2158141.0,2010000.0,48,651,12347029.0,0.0,1131184.0,4276668.0,Approved
410,0,Graduate,No,818808.0,1610000.0,60,450,2328118.0,0.0,255621.0,276844.0,Rejected
411,3,Not Graduate,No,877743.0,1090000.0,12,505,4602625.0,0.0,1169197.0,619716.0,Approved
412,4,Graduate,Yes,1606034.0,3430000.0,36,653,11736271.0,5844575.0,1675327.0,2750074.0,Approved
413,0,Graduate,No,1073571.0,2160000.0,24,603,6866538.0,0.0,495380.0,1199816.0,Approved
414,4,Not Graduate,No,1066671.0,850000.0,36,608,7589777.0,0.0,1158107.0,516859.0,Rejected
415,2,Graduate,Yes,1574227.0,3270000.0,18,565,9513163.0,1453557.0,250053.0,2584100.0,Approved
416,0,Not Graduate,Yes,1850818.0,4530000.0,24,578,10214639.0,5281944.0,1497635.0,799254.0,Approved
417,1,Not Graduate,Yes,652200.0,790000.0,36,491,2909510.0,2225042.0,533912.0,220008.0,Approved
418,2,Graduate,No,1187683.0,1920000.0,12,454,982461.0,0.0,100553.0,1317939.0,Rejected
419,1,Graduate,No,688687.0,1690000.0,18,580,5492367.0,0.0,533514.0,520913.0,Rejected
420,1,Graduate,No,991399.0,2030000.0,36,513,1389515.0,0.0,147044.0,360956.0,Approved
421,0,Not Graduate,No,2974882.0,2370000.0,24,638,15681401.0,0.0,2334938.0,4081418.0,Approved
422,2,Graduate,No,1199345.0,2360000.0,18,786,4516159.0,0.0,418947.0,953131.0,Approved
423,3,Graduate,No,1282247.0,1270000.0,36,504,3069067.0,0.0,587729.0,1908558.0,Approved
424,0,Not Graduate,No,480000.0,740000.0,6,590,781376.0,0.0,237674.0,583602.0,Rejected
425,2,Graduate,Yes,2205842.0,4520000.0,18,729,17303374.0,1515102.0,1860478.0,3599622.0,Approved
426,0,Not Graduate,No,572705.0,560000.0,12,523,3023107.0,0.0,104965.0,432090.0,Approved
427,1,Not Graduate,No,3883875.0,4840000.0,60,713,2558967.0,0.0,450622.0,3211348.0,Approved
428,0,Not Graduate,Yes,1108586.0,1660000.0,6,639,7828346.0,3743538.0,653153.0,1603767.0,Approved
429,3,Not Graduate,No,1409666.0,1030000.0,18,746,7853363.0,0.0,1856094.0,361319.0,Approved
430,2,Not Graduate,Yes,1778490.0,4040000.0,36,672,9506568.0,2391877.0,565809.0,1473390.0,Approved
431,3,Not Graduate,No,1090580.0,1380000.0,12,559,6490559.0,0.0,1161318.0,338788.0,Approved
432,2,Not Graduate,Yes,800390.0,1220000.0,36,496,2791208.0,2165059.0,677802.0,197782.0,Rejected
433,0,Graduate,No,1393085.0,690000.0,6,545,11109486.0,0.0,1030113.0,1093765.0,Approved
434,1,Graduate,No,921968.0,560000.0,24,552,7263050.0,0.0,899143.0,635581.0,Approved
435,1,Not Graduate,Yes,675786.0,360000.0,24,838,546578.0,1177086.0,123455.0,1088258.0,Approved
436,2,Not Graduate,No,1055303.0,990000.0,36,572,4605150.0,0.0,1243308.0,1545583.0,Approved
437,4,Graduate,Yes,1740020.0,1890000.0,12,543,12198328.0,5478020.0,1668448.0,979241.0,Rejected
438,2,Graduate,No,1354690.0,3040000.0,36,584,6739304.0,0.0,1213256.0,2160641.0,Approved
439,1,Graduate,No,2080039.0,940000.0,12,619,5468283.0,0.0,2940582.0,2297517.0,Approved
440,0,Graduate,No,1435156.0,3300000.0,12,687,11220179.0,0.0,828774.0,2304619.0,Approved
441,0,Not Graduate,No,1378505.0,2940000.0,18,506,7894005.0,0.0,1751710.0,644881.0,Rejected
442,0,Not Graduate,No,766891.0,770000.0,36,504,1777454.0,0.0,709722.0,1375541.0,Rejected
443,2,Graduate,No,1478036.0,3440000.0,6,568,9061897.0,0.0,624873.0,1841802.0,Approved
444,1,Not Graduate,No,1953617.0,670000.0,12,583,7778018.0,0.0,2280623.0,264545.0,Approved
445,2,Not Graduate,No,1809680.0,1280000.0,36,553,8879895.0,0.0,901146.0,2342033.0,Approved
446,3,Graduate,No,715092.0,360000.0,18,561,2111788.0,0.0,448039.0,804545.0,Approved
447,0,Graduate,No,1174277.0,890000.0,18,616,6940736.0,0.0,160870.0,464704.0,Approved
448,1,Not Graduate,No,924019.0,1860000.0,24,583,4877613.0,0.0,905486.0,488253.0,Rejected
449,1,Graduate,No,1316541.0,2170000.0,36,611,7152827.0,0.0,1249709.0,2277661.0,Approved
450,0,Not Graduate,No,1559205.0,780000.0,12,580,1700612.0,0.0,315438.0,2220527.0,Rejected
451,1,Not Graduate,No,1107729.0,1210000.0,18,596,4361661.0,0.0,1358100.0,779098.0,Approved
452,3,Not Graduate,Yes,2228581.0,4310000.0,24,677,17298716.0,189420.0,2914874.0,1074547.0,Rejected
453,2,Graduate,Yes,863060.0,650000.0,24,576,4187002.0,2181264.0,804252.0,1010791.0,Approved
454,0,Not Graduate,Yes,1108414.0,800000.0,12,594,5955717.0,4295187.0,937732.0,396130.0,Approved
455,1,Not Graduate,No,1152741.0,740000.0,18,629,2570136.0,0.0,1689780.0,1447956.0,Approved
456,3,Graduate,No,1897686.0,4690000.0,12,738,1691580.0,0.0,2356013.0,3239928.0,Approved
457,1,Not Graduate,No,2446360.0,2140000.0,12,708,4089479.0,0.0,2086679.0,1539647.0,Approved
458,2,Not Graduate,Yes,1310191.0,2690000.0,60,644,1881677.0,1097189.0,1324909.0,1789981.0,Rejected
459,2,Graduate,No,917256.0,1460000.0,36,501,584788.0,0.0,313757.0,231172.0,Rejected
460,2,Graduate,Yes,480000.0,400000.0,18,510,1504235.0,1016331.0,536039.0,376433.0,Rejected
461,2,Graduate,No,2322302.0,4910000.0,48,777,10617050.0,0.0,780675.0,2181001.0,Approved
462,2,Graduate,Yes,495448.0,1390000.0,6,549,449942.0,119821.0,485815.0,545952.0,Rejected
463,1,Graduate,Yes,1176613.0,940000.0,24,491,3058070.0,2599617.0,671170.0,1565821.0,Approved
464,3,Not Graduate,No,1247223.0,2370000.0,24,670,5357333.0,0.0,1622868.0,1448772.0,Approved
465,1,Graduate,Yes,1683630.0,1310000.0,18,718,11507820.0,1704390.0,2425563.0,2570743.0,Approved
466,2,Not Graduate,Yes,769349.0,340000.0,48,825,3877069.0,2980635.0,747347.0,463744.0,Approved
467,2,Not Graduate,No,609423.0,1150000.0,18,626,4323745.0,0.0,650036.0,347622.0,Approved
468,1,Not Graduate,No,1018327.0,2230000.0,24,603,4077260.0,0.0,901618.0,2000425.0,Approved
469,2,Not Graduate,No,2132581.0,2830000.0,12,460,9112435.0,0.0,1453319.0,3555579.0,Approved
470,0,Not Graduate,No,927883.0,1050000.0,18,628,5035730.0,0.0,252896.0,527920.0,Approved
471,2,Graduate,No,2225503.0,5710000.0,12,614,4453309.0,0.0,2119462.0,1539505.0,Approved
472,3,Graduate,No,2205358.0,2480000.0,36,744,5059096.0,0.0,1498239.0,3666231.0,Approved
473,3,Not Graduate,No,652259.0,1290000.0,36,806,2240392.0,0.0,677234.0,1026846.0,Approved
474,1,Not Graduate,No,709052.0,780000.0,24,703,5347931.0,0.0,779887.0,182156.0,Approved
475,2,Not Graduate,No,988291.0,1200000.0,36,651,6484616.0,0.0,1109671.0,1882704.0,Approved
476,1,Graduate,No,1338644.0,2260000.0,36,461,10049834.0,0.0,1986789.0,826433.0,Rejected
477,1,Not Graduate,No,1406227.0,1590000.0,36,426,8279218.0,0.0,83694.0,1237174.0,Approved
478,1,Not Graduate,Yes,1441368.0,1880000.0,12,537,7263995.0,1486125.0,163678.0,1439251.0,Rejected
479,2,Not Graduate,No,872749.0,1870000.0,48,529,6461777.0,0.0,539603.0,124413.0,Rejected
480,0,Graduate,No,1217200.0,2980000.0,18,639,3160348.0,0.0,1341294.0,1391338.0,Rejected
481,2,Graduate,No,523874.0,400000.0,48,665,1744311.0,0.0,698299.0,133892.0,Approved
482,2,Not Graduate,No,2408934.0,4830000.0,6,626,18540055.0,0.0,2702329.0,2944189.0,Rejected
483,1,Not Graduate,No,1071949.0,1690000.0,18,609,6378143.0,0.0,537520.0,1510020.0,Rejected
484,0,Not Graduate,Yes,944937.0,1760000.0,24,757,608115.0,1174256.0,1118628.0,305412.0,Approved
485,3,Graduate,No,923264.0,710000.0,48,642,4044102.0,0.0,100936.0,549756.0,Approved
486,0,Graduate,No,699341.0,1780000.0,36,669,5139743.0,0.0,675277.0,559345.0,Approved
487,2,Graduate,No,2601572.0,2330000.0,24,454,16066049.0,0.0,957436.0,5102833.0,Rejected
488,1,Graduate,No,1526945.0,3790000.0,12,654,9234728.0,0.0,1363292.0,2200473.0,Rejected
489,1,Not Graduate,No,2159387.0,4350000.0,36,593,9544155.0,0.0,279066.0,3625492.0,Rejected
490,1,Graduate,No,1127868.0,2510000.0,24,718,4905871.0,0.0,485453.0,1905893.0,Approved
491,0,Not Graduate,No,1653254.0,3550000.0,12,625,10438697.0,0.0,791632.0,3012205.0,Rejected
492,2,Not Graduate,No,574165.0,1550000.0,36,600,4580344.0,0.0,393705.0,914095.0,Approved
493,2,Not Graduate,No,793941.0,530000.0,24,693,1822282.0,0.0,613031.0,877499.0,Approved
494,2,Graduate,Yes,963432.0,460000.0,60,600,5230633.0,154552.0,919186.0,1750977.0,Approved
495,2,Not Graduate,No,749167.0,1030000.0,6,625,1058212.0,0.0,233049.0,1064414.0,Rejected
496,0,Graduate,Yes,776350.0,1150000.0,24,545,2265002.0,2511957.0,349175.0,1047604.0,Approved
497,1,Not Graduate,Yes,1085808.0,1510000.0,36,771,4439091.0,452231.0,525748.0,1525168.0,Approved
498,1,Not Graduate,No,1209709.0,1060000.0,18,562,7801884.0,0.0,122300.0,1606687.0,Approved
499,3,Graduate,No,990169.0,560000.0,24,489,3298631.0,0.0,856690.0,1672134.0,Approved
